product_name,id,current_price,original_price,discount,discount_rate,short_description,rating_average,inventory_status,brand_name,product_link
Điện Thoại Di Động OPPO A55 (4G+64G) - Hàng Chính Hãng,158959656,5120000,0,0,0,"ĐIỆN THOẠI OPPO A55THÔNG SỐ KỸ THUẬT:Màn hình: IPS LCD, 6.51""HD+Hệ điều hành: Android 11Camera sau: Chính 50 MP & Phụ 2 MP, 2 MPCamera trước: 16 MPChip: MediaTek Helio G35RAM: 4 GBBộ nhớ t...",5.0,discontinued,OPPO,https://tiki.vn/product-p158959656.html
Điện Thoại Samsung A33 5G 6GB/128GB - Hàng Chính Hãng,174422886,6189000,8490000,2301000,27,"Điện Thoại Samsung A33 5G 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, Cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình sắc nét và chân thực- Điện thoại có mà...",5.0,available,Samsung,https://tiki.vn/product-p174422886.html?spid=174422888
Điện thoại TCL 305 - CRUZE LITE,198256132,2190000,2490000,300000,12,Chiếc smartphone tầm trung với dung lượng pin cực khủngTCL 305 là chiếc điện thoại vừa được trình làng với người dùng trong những ngày vừa qua. Chiếc smartphone sở hữu dung lượng pin tuyệt vời cho ph...,0.0,available,TCL,https://tiki.vn/product-p198256132.html?spid=198256134
Máy Tính Bảng Samsung Galaxy Tab S8 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,169457923,20990000,20990000,0,0,"Samsung Galaxy Tab S8 ra mắt và vẫn giữ được đặc trưng của dòng Galaxy Tab S với cấu hình mạnh mẽ, màn hình hiển thị ổn cùng khả năng hỗ trợ bút S Pen hỗ trợ học tập làm việc tốt hơn.Thiết kế đặc tr...",0.0,available,Samsung,https://tiki.vn/product-p169457923.html?spid=169457927
Điện thoại POCO F4 GT 8GB/128GB - Hàng chính hãng,195231834,11040000,15990000,4950000,31,Thông số kỹ thuật:Chip: Snapdragon Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)CPU Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510)GPU Adreno 730RAM: 8GBROM...,0.0,available,Xiaomi,https://tiki.vn/product-p195231834.html?spid=195231840
Máy đọc sách Kobo Sage - hàng nhập khẩu,140940220,7890000,7890000,0,0,"Bản nâng cấp của Kobo Forma mới ra mắt, mở bán lần đầu trên thế giới ngày 20/10/2021. Libra 2 và Sage là những chiếc máy đọc được mong chờ nhất cuối năm 2021.Chiếc máy đọc sách nào hoàn hảo cho những...",0.0,available,Kobo,https://tiki.vn/product-p140940220.html?spid=153021224
Điện thoại TCL 30+ - PASSAT,198256127,4190000,4690000,500000,11,Chiếc smartphone tầm trung với dung lượng pin cực khủngTCL 305+ là chiếc điện thoại vừa được trình làng với người dùng trong những ngày vừa qua. Chiếc smartphone sở hữu dung lượng pin tuyệt vời cho p...,0.0,available,TCL,https://tiki.vn/product-p198256127.html?spid=198256129
Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng ,190701486,4790000,4990000,200000,4,ĐIỆN THOẠI OPPO A57 (4GB/64GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các ttbh OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Thông số kỹ thu...,0.0,available,OPPO,https://tiki.vn/product-p190701486.html?spid=197600539
Điện thoại Realme Narzo 50i Prime (3GB/32GB) - Hàng Chính Hãng,197653568,2220000,2220000,0,0,Chip Unisoc T612Pin Lớn 5000mAhBộ Nhớ Ngoài lên đến 1TBMàn hình 16.5cm（6.5’’)Siêu Mỏng 8.5mmThiết Kế Sọc Thời ThượngKhe SIM 2+1Màu Sắc:Xanh Bạc HàXanh BiểnBộ xử lý:Chip Unisoc T612CPU: CPU...,0.0,available,Realme,https://tiki.vn/product-p197653568.html?spid=197653570
Điện Thoại Vivo V23 5G (8GB/128GB) - Hàng Chính Hãng,158091991,11700000,12990000,1290000,10,"Thiết kế “sang xịn”Về phần thiết kế của smartphone Vivo có thể nói chưa bao giờ làm người dùng thất vọng. Vivo V23 5G vẫn giữ được các điểm nổi bật của Vivo V Series, có thiết kế khung kim loại chắc ...",4.8,available,Vivo,https://tiki.vn/product-p158091991.html?spid=158091993
Điện Thoại Vivo Y21 (4GB/64GB) - Hàng Chính Hãng,119461456,3490000,3990000,500000,13,"Thiết kế mặt lưng sang trọng với khung viền mỏngĐiện thoại Vivo Y21 sở hữu thiết kế mặt lưng với họa tiết vân kim cương độc đáo trên phiên bản màu trắng. Nhờ đó dưới góc nhìn khác nhau, mặt lưng sẽ c...",0.0,available,Vivo,https://tiki.vn/product-p119461456.html?spid=165968891
Máy đọc sách Onyx Boox Poke 3 - Hàng Chính Hãng,76798064,4989000,4989000,0,0,"Vì sao lựa chọn Poke3Rất nhiều tính năng để tận hưởng, tốn ít không gian hơn trong một mức giá hợp lí.Màu sắc kết hợp thời trang mớiSự kết hợp thẩm mỹ giữa xanh lục-đen và đen mờ.Khả năng tươ...",5.0,available,Onyx Boox,https://tiki.vn/product-p76798064.html?spid=77756237
máy tính bảng  Fire 7 Kids - Hàng Nhập Khẩu,141546635,2200000,2200000,0,0,"Dành cho trẻ emMáy tính bảng Fire 7 Kids bao gồm Hộp chống nước dành cho trẻ em có chân đế tích hợp, 1 năm sử dụng Amazon Kids + (FreeTime Unlimited) và bảo hành 2 năm không cần lo lắng. Tận hưởng mà...",4.5,available,OEM,https://tiki.vn/product-p141546635.html?spid=141546642
"Máy đọc sách Kobo Libra H20 8GB Trắng/Đen có đèn nền vàng, chống nước - Hàng nhập khẩu",74776150,4230000,4230000,0,0,Máy đọc sách Kobo Libra H2O cung cấp dung lượng lưu trữ 8GB. Màn hình có tính năng Comfort Light Pro  phát ra màu sắc tối ưu dựa trên thời gian trong ngày. Pin có thể kéo dài hàng tuần.Máy Kobo Libra...,4.7,available,Kobo,https://tiki.vn/product-p74776150.html?spid=78513624
Máy tính bảng Samsung Galaxy Tab S8 Plus (8GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,178607570,25990000,25990000,0,0,Trong sự kiện Galaxy Unpacked 2022 Samsung đã chính thức cho ra mắt Samsung Galaxy S8+ mẫu máy tính bảng được giới công nghệ chú ý đến với những nâng cấp sáng giá với thế hệ tiền nhiệm. Vậy chiếc máy ...,5.0,available,Samsung,https://tiki.vn/product-p178607570.html?spid=178607572
Điện Thoại Samsung Galaxy A03s 4GB 64GB  -  Hàng Chính Hãng,190109961,2950000,2950000,0,0,"Điện thoại Galaxy A03s tiếp nối phong cách của Galaxy A02s trước đó, khi sở hữu một kiểu dáng xinh xắn với viền màn hình khá mỏng, mặt lưng được phủ một lớp nhám cao cấp giúp hạn chế tối đa bám dấu vâ...",0.0,available,Samsung,https://tiki.vn/product-p190109961.html?spid=190109962
"Điện thoại OUKITEL WP16 (pin 10.600mAh,  Ram 8Gb,Rom 128Gb, màn hình 6,39 in , Android 11, Máy ảnh nhìn ban đêm 20MP, chống nước IP68,chống va đập, hai SIM 4G, NFC..) – hàng chính hãng",181918564,6990000,6990000,0,0,"đối với điện thoại chống nước,quý khách nên đậy thật kỹ nút sạc,khe sim,tai nghe khi sử dung    Sử dụng pin dung lượng cao 10600mAh, WP16 có thể giúp bạn không phải sạc ...",0.0,available,Oukitel,https://tiki.vn/product-p181918564.html?spid=181918565
Điện Thoại Xiaomi Redmi 9C - Hàng Chính Hãng,59519631,3990000,3990000,0,0,"Màn hình giọt nước mang tính thời thượngXiaomi Redmi 9C sở hữu trong mình thiết kế bo tròn mềm mại ở các cạnh mang lại cảm giác thoải mái khi cầm nắm, các nhà sản xuất hoàn thiện rất tỉ mỉ từ đó mang...",0.0,available,Xiaomi,https://tiki.vn/product-p59519631.html?spid=75368378
Điện thoại Nokia G21 4GB/128GB - Hàng chính hãng,175424428,3520000,3890000,370000,10,"Nokia G21 là thế hệ tiếp theo thuộc G series do Nokia sản xuất với những cải tiến nổi bật với màn hình kích thước lớn, hiệu năng ổn định mang đến trải nghiệm mượt mà trên các tác vụ hằng ngày cùng thờ...",5.0,available,Nokia,https://tiki.vn/product-p175424428.html?spid=175424430
Điện thoại Samsung Galaxy A33 5G (8/128GB) - Hàng chính hãng,181699058,7790000,7790000,0,0,- Hệ thống Siêu thị Viettel Store cam kết cung cấp các sản phẩm chính hãng tới người tiêu dùng (TẤT CẢ SẢN PHẨM ĐỀU NGUYÊN SEAL)- Hỗ trợ xuất hóa đơn VAT (Quý khách hàng vui lòng để lại thông tin để ...,0.0,available,Samsung,https://tiki.vn/product-p181699058.html?spid=181699064
Điện thoại Samsung Galaxy S22 5G (8GB/128GB ) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,167952107,14500000,21990000,7490000,34,Samsung S22 là một trong những cái tên đáng được mong chờ nhất trong thời điểm hiện tại dự kiến sẽ trình làng trong thời gian sắp tới. Sở hữu thiết kế mỏng cùng hiệu năng mạn...,0.0,available,Samsung,https://tiki.vn/product-p167952107.html?spid=167952115
Điện thoại Oppo A95 - RAM 8GB/SẠC-  Hàng Chính Hãng,158959446,7030000,0,0,0,"  BỘ SẢN PHẨM BAO GỒM:   - Máy   - Củ sạc   - Cáp sạc   - Dụng cụ lấy SIM   - Sách hướng dẫn sử dụng   - Hướng dẫn an toàn   - Ốp lưng   ĐẶC TÍNH SẢN PHẨM:   - Sạc nhanh 33W, làm chủ ngày dà...",5.0,discontinued,OPPO,https://tiki.vn/product-p158959446.html
"Điện thoại thông minh Bphone A60, nhiếp ảnh điện toán, 2 sim, bảo mật  – Hàng chính hãng",152949429,6490000,6490000,0,0,"Nâng tầm nhiếp ảnh điện toán Trí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight nâng cấp khả năng chụp ảnh vượt xa giới hạn phần cứng c...",5.0,available,Bphone,https://tiki.vn/product-p152949429.html?spid=152949430
Điện Thoại Xiaomi Redmi Note 10S 8GB/128GB - Hàng Chính Hãng,143384981,4729000,6490000,1761000,27,"Điện Thoại Xiaomi Redmi Note 10S 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim. Màn hình AMOLED sắc nét, giải trí đỉnh cao- Redmi Note ...",0.0,available,Xiaomi,https://tiki.vn/product-p143384981.html?spid=164246622
Điện thoại Xiaomi Redmi Note 11 Pro 5G  (8GB/128GB) - Hàng chính hãng,172175893,8090000,8990000,900000,10,"Xiaomi Redmi Note 11 Pro nằm trong phân khúc tầm trung nhưng sở hữu những tính năng rất đắt giá như: Màn hình đục lỗ cực lớn tần số quét 120Hz, pin trâu 5.000 mAh hỗ trợ sạc nhanh 67W, camera khủng 10...",0.0,available,Xiaomi,https://tiki.vn/product-p172175893.html?spid=172175895
Máy Tính Bảng Samsung Galaxy Tab A8 4GB/64GB - Hàng Chính Hãng,160434731,6759000,8490000,1731000,20,"Máy Tính Bảng Samsung Galaxy Tab A8 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình lớn hiển thị nhiề...",5.0,available,Samsung,https://tiki.vn/product-p160434731.html?spid=160434733
Máy đọc sách Kobo Elipsa - Hàng nhập khẩu,118486668,12000000,12000000,0,0,"Cấu hình Kobo ElipsaMàn hìnhMàn hình 10.3"", công nghệ E Ink Carta 1200 Độ phân giải 1404 x 1872 (227 ppi) với Dark ModeBộ nhớ32 GBCPUChip 4 nhân * 1.8 GHzKết nốiWi Fi 802.11 ac/b/g/n...",5.0,available,Kobo,https://tiki.vn/product-p118486668.html?spid=118486669
Máy tính bảng Samsung Galaxy Tab A8  (2022) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,164697930,6190000,8490000,2300000,27,"Samsung Galaxy Tab A8 2022 đem đến giải pháp học tập, làm việc và giải trí hiệu quả trên màn hình rộng rãi 10.5 inch. Sản phẩm khoác lên thiết kế thanh lịch tối giản, sở hữu hệ thống âm thanh Dolby At...",5.0,available,Samsung,https://tiki.vn/product-p164697930.html?spid=201010431
Điện thoại Vivo Y02s  (3GB/32GB) - Hàng Chính Hãng,194125248,2995000,3490000,495000,14,"Y02s - một sản phẩm giá rẻ phù hợp với các bạn dùng học sinh - sinh viên, trang bị theo đó là hiệu năng có hiệu suất ổn định cùng một viên có thời lượng dùng lên đến cả ngày.• Vivo Y02s sử dụng công ...",0.0,available,Vivo,https://tiki.vn/product-p194125248.html?spid=194125250
"Máy đọc sách Kobo Clara HD 8GB đen, 6 inch, có đèn cam - Hàng nhập khẩu",72290345,2945000,2945000,0,0,"Kobo Clara HD có hỗ trợ đèn vàng giúp bảo vệ mắt. Máy siêu gọn nhẹ, phù hợp với những bạn có thói quen đọc đêm và yêu thích sự nhỏ gọn, cảm giác nhẹ nhàng khi cầm máy.Đây là chiếc máy đọc sách tầm t...",5.0,available,Kobo,https://tiki.vn/product-p72290345.html?spid=77874198
Máy Tính Bảng Samsung Galaxy Tab S8 Ultra 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,169459856,30990000,30990000,0,0,  ...,0.0,available,Samsung,https://tiki.vn/product-p169459856.html?spid=169459858
"Điện thoại ITEL A48 2GB/32GB , 6.1"" HD+ , Camera kép - Hàng Chính Hãng",129167166,1569000,1990000,421000,21,"Đặc điểm nổi bậtItel A48 là một chiếc smartphone đa năng, sở hữu nhiều tính năng ấn tượng như: màn hình 6.1 inch HD+, pin 3.000 mAh, cảm biến vân tay, camera kép,… Đặc biệt, Itel A48 được bán với mứ...",4.5,available,OEM,https://tiki.vn/product-p129167166.html?spid=129167168
Điện Thoại Nokia G11 4GB/64GB - Hàng Chính Hãng,197889905,2779000,3890000,1111000,29,"Điện Thoại Nokia G11 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp USB TypeC, sạc, tai nghe, ốp lưng, sách hướng dẫn sử dụng. Màn hình rộng hiển thị tuyệt vời từ nhiều góc nhìn-...",0.0,available,Nokia,https://tiki.vn/product-p197889905.html?spid=197889909
Điện thoại Nokia C01 Plus - Hàng chính hãng,125600698,1569000,1879000,310000,16,"Nokia vẫn luôn giữ vững phong độ trên thị trường smartphone giá rẻ. Vì thế hãng cho ra mắt chiếc điện thoại Nokia C01 Plus với nhiều tính năng cơ bản, từ thiết kế cho đến cấu hình đều bền bỉ và đặc bi...",4.8,available,Nokia,https://tiki.vn/product-p125600698.html?spid=138828312
Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính Hãng,155833852,1839000,2390000,551000,23,"Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc, cáp USB, thẻ bảo hành, ốp lưng, tai nghe, sách hướng dẫn, vỏ hộp.Màn hình sắc nét, giải trí đỉnh cao- M...",5.0,available,Masstel,https://tiki.vn/product-p155833852.html?spid=155833854
Điện thoại Gaming Tecno POVA 3 (6+5GB)/128GB-Helio G88|7000 mAh|Sạc nhanh 33W-Hàng Chính hãng,197211969,4150000,4990000,840000,17,POVA 3 - Siêu phẩm Gaming từ Tecno sẽ chính thức ra mặt tại việt nam vào tháng 6. Thông số kỹ thuật:+ Thời gian ra mắt: 06/2022+ Xuất Xứ: Trung Quốc+ RAM: 11GB* （6GB + 5GB RAM mở rộng）+ ROM: 128...,0.0,available,Tecno,https://tiki.vn/product-p197211969.html?spid=197644536
Điện thoại Samsung Galaxy A22 (6GB/128GB) - Hàng chính hãng- Đã kích hoạt bảo hành điện tử,124877310,4890000,5490000,600000,11,"Thiết kê trẻ trung, cứng cápKhông màu mè, không phức tạp,  được thiết kế theo phong cách tối giản nhưng vẫn rất bắt mắt và đem đến sự thoải mái cho người dùng khi cầm trên tay. Các góc cạnh được bo ...",0.0,available,Samsung,https://tiki.vn/product-p124877310.html?spid=191275490
"Máy tính bảng Masstel Tab 10A 3GB/32GB - Hàng chính hãng, Nguyên Seal, Full Box",147108975,2450000,3500000,1050000,30,"       Masstel Tab 10A - một chiếc máy tính bảng giá rẻ đến từ thương hiệu Masstel với thiết kế cứng cáp, cấu hình ổn và màn hình lớn và hỗ trợ kết nối 4G phương tiện học tập, giải trí phù hợp cho...",0.0,available,Masstel,https://tiki.vn/product-p147108975.html?spid=153268096
Điện Thoại Oppo A76 6GB/128GB - Hàng Chính Hãng,165700071,5690000,5990000,300000,5,"OPPO A76 Sở hữu thiết kế trẻ trung độc đáo với màn hình 90Hz mượt mà cùng viên pin 5.000 mAh ấn tượng, sẽ đem tới những trải nghiệm thực sự tốt dù chỉ ghi nhận mức giá phải chăng vừa túi tiền.Công ng...",0.0,available,OPPO,https://tiki.vn/product-p165700071.html?spid=197581631
Điện thoại TECNO Spark 8C (2GB/64GB) - Hàng chính hãng,197638478,1990000,1990000,0,0,BrandTECNOSKU1874690606_VNAMZ-8499187348Battery Capacity5000mAhNumber_of_Cameracụm 3 cameraScreen Size (inches)6.6inchResolutionHD+Warranty TypeElectronic Warranty...,0.0,available,Tecno,https://tiki.vn/product-p197638478.html?spid=197638480
Điện thoại Xiaomi Redmi 9C (4GB/128GB) - Hàng chính hãng,172334001,2899000,3099000,200000,6,"Cấu hình Điện thoại Xiaomi Redmi 9C (4GB/128GB) Màn hình: IPS LCD6.53""HD+Hệ điều hành: Android 10Camera sau: Chính 13 MP & Phụ 2 MP, 2 MPCamera trước: 5 MPChip: MediaTek Helio G35RAM: 4 GB...",4.0,available,Xiaomi,https://tiki.vn/product-p172334001.html?spid=172334003
Máy tính bảng Nokia T20 10.4 inch (4GB/64GB) - Hàng chính hãng,191474184,5089000,6290000,1201000,19,"Màn hình: IPS LCD 10.4"", 1200 x 2000 PixelsHệ điều hành: Android 11Camera sau: 8 MPCamera trước: 5 MPChipset: Unisoc T610 8 nhânRAM: 4 GBBộ nhớ trong: 64 GBCổng kết nối/sạc: Type-CDung lượng p...",0.0,available,Nokia,https://tiki.vn/product-p191474184.html?spid=191474185
"Điện Thoại Nokia G10 4GB/64GB - Hàng chính hãng, nguyên seal",147058165,2669000,2890000,221000,8,"       Màn hình rộng hiển thị tuyệt vời từ nhiều góc nhìn   Theo xu hướng chung, Nokia G10 trang bị màn hình tràn viền 6.5 inch, tối ưu bởi thiết kế giọt nước chứa camera selfie, phần viền trên v...",4.2,available,Nokia,https://tiki.vn/product-p147058165.html?spid=147058167
Điện thoại OPPO A55- Hàng chính hãng,181699369,3990000,3990000,0,0,- Hệ thống Siêu thị Viettel Store cam kết cung cấp các sản phẩm chính hãng tới người tiêu dùng (TẤT CẢ SẢN PHẨM ĐỀU NGUYÊN SEAL)- Hỗ trợ xuất hóa đơn VAT (Quý khách hàng vui lòng để lại thông tin để n...,0.0,available,OPPO,https://tiki.vn/product-p181699369.html?spid=181699379
Máy tính bảng Vankyo MatrixPad S20 - Hàng Chính Hãng,72042076,2990000,2990000,0,0,Máy tính bảng Vankyo S20Máy tính bảng được thiết kế để giải tríMáy tính bảng 8 nhân Vankyo MatrixPad S20 10 inch là chiếc máy tính bảng bạn sẽ muốn sử dụng. Máy có 2 chế độ đọc: chế độ đọc th...,4.7,available,Vankyo,https://tiki.vn/product-p72042076.html?spid=72042077
Điện thoại TCL 30SE- CRUZE PRO - Hàng chính hãng,198254452,3550000,3890000,340000,9,"Diện mạo sang trọngĐiện thoại TCL 30SE- CRUZE PRO khoác lên mình một vẻ ngoài khá thời thượng nhờ lối thiết kế phẳng, cạnh viền có hơi bo cong nhẹ để mang đến cảm giác cầm nắm dễ chịu hơn khi sử dụng...",0.0,available,TCL,https://tiki.vn/product-p198254452.html?spid=198254454
Điện Thoại OPPO RENO7 5G (8GB/256GB) - Hàng Chính Hãng,171110666,11190000,12990000,1800000,14,"OPPO Reno7 5G- Chuyên gia nhiếp ảnh Chân dungNhìn vào ống kính, cười và tạo dáng – bạn không cần các thiết bị cầu kỳ để chụp được bức chân dung giống như máy ảnh DSLR với hiệu ứng xóa phông tinh tế. ...",0.0,available,OPPO,https://tiki.vn/product-p171110666.html?spid=171110670
Máy Đọc Sách Likebook P10 - Hàng chính hãng,91281318,9090000,9090000,0,0,   ...,4.0,available,Likebook,https://tiki.vn/product-p91281318.html?spid=91281319
Điện Thoại người già Masstel Fami 12 - Hàng chính hãng,144640940,489000,569000,80000,14,"TÍNH NĂNG NỔI BẬTThiết Kế Thân Thiện, Thuận Tiện Mang TheoMasstel Fami 12 được thiết kế lớp vỏ nhựa bền bỉ, được phủ sơn bóng tỉ mỉ, rất hợp thời trang, gọn gàng và tinh tế. Các cạch mày đều được bo...",3.9,available,Masstel,https://tiki.vn/product-p144640940.html?spid=144640942
Điện thoại Masstel izi 12 4G - Hàng chính hãng,172920927,430000,430000,0,0,"Tên sản phẩm :Masstel izi 12Dòng hãng :Feature phoneMàu :Black, Black – Red, Blue (3 màu)Brand :MasstelModel:izi 12Thời gian bảo hành:12 tháng với máy (6 tháng với phụ kiện)...",0.0,available,Masstel,https://tiki.vn/product-p172920927.html?spid=197644882
Máy tính bảng Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 256GB SSD/ WiFi + 4G LTE/ Black) -Kèm bàn phím và bút- Model QWZ-00001- Hàng Nhập Khẩu mới 100%,180745945,29290000,29290000,0,0,Microsoft Surface Pro X SQ1/8G/256Gb SSD (Black)/ 13.0Inch Full HD4GLTE/ Wifi/Bluetooth/Nano SimThiết kế cải tiến Pro X SQ1 có một số thay đổi tinh tế trong thiết kế như màn hình lớn hơn. Dù với kí...,0.0,available,Microsoft,https://tiki.vn/product-p180745945.html?spid=180745946
Điện Thoại Suntek Voga V1 - Hàng Chính Hãng,7447383,1990000,1990000,0,0,"Thiết kế ấn tượng và hầm hốĐiện Thoại Suntek Voga V1 - Hàng Chính Hãng có thiết kế ấn tượng và hầm hồ. Đặc biệt, sản phẩm này là thiết bị di động hết sức hoàn hảo khi thỏa mãn cả 2 yếu tố cơ bản nhất...",0.0,available,Suntek,https://tiki.vn/product-p7447383.html?spid=7590984
Điện Thoại di động vivo Y16 (4GB/128GB) - Hàng Chính Hãng,196193895,4180000,4490000,310000,7,"Điện thoại Vivo Y16 có màn hình 6.51 inch thiết kế “giọt nước” quen thuộc. Độ phân giải màn hình Vivo Y16 là 1600 x 720 pixels - tức chuẩn HD Plus. Với cong cạnh 2.5D và khung vuông, đ...",0.0,available,Vivo,https://tiki.vn/product-p196193895.html?spid=197601732
Điện Thoại Oppo A16k 4GB/64GB - Hàng Chính Hãng,164923596,3490000,4290000,800000,19,"Điện Thoại Oppo A16k 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình tràn viền, sắc nét- Được trang bị màn hình kích thướ...",5.0,available,OPPO,https://tiki.vn/product-p164923596.html?spid=164923598
Điện thoại Samsung Galaxy A23 (4GB/128GB) - Hàng chính hãng,172828967,4509000,5690000,1181000,21,"Màn hình: PLS TFT LCD 6.6"", Full HD+ (1080 x 2408 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 5 MP + 2 MP + 2 MPCamera trước: 8 MPChipset: Snapdragon 680 8 nhânRAM: 4 GBBộ nhớ trong: 128...",0.0,available,Samsung,https://tiki.vn/product-p172828967.html?spid=172828969
Máy đọc sách màu Boox Nova Air C - Hàng chính hãng,196873058,11190000,12000000,810000,7,"Mang lại màu sắc chân thật như trên giấyKhông chỉ mang đến trải nghiệm đọc trên giấy thật, Nova Air C mang đến sắc màu gần gũi hơn bất kỳ thiết bị E Ink nào khác. Màn hình KaleidoTM Plus On-Cell sẽ m...",0.0,available,Onyx Boox,https://tiki.vn/product-p196873058.html?spid=196873060
Điện Thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,193263880,3360000,3490000,130000,4,"Phối màu ấn tượng, thu hút mọi ánh nhìnThiết kế là điểm nổi bật của  khi hãng thường đem đến những trào lưu mới. Với vivo Y02s, cách phối màu bắt mắt kết hợp với họa tiết sóng vỗ trên màu Xanh Ánh...",0.0,available,Vivo,https://tiki.vn/product-p193263880.html?spid=193263882
Điện thoại Samsung Galaxy S21 FE 5G (8GB/256GB) - Hàng chính hãng,167219399,14059000,18990000,4931000,26,"Màn hình: Dynamic AMOLED 2X 6.4 "", Full HD +Hệ điều hành: Android 12Camera sau: 12 MP + 12 MP + 8 MPCamera trước: 32 MPChipset: Exynos 2100RAM: 8 GBBộ nhớ trong: 256 GBCổng kết nối/sạc: Type-C...",0.0,available,Samsung,https://tiki.vn/product-p167219399.html?spid=167219405
Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,172329599,1999000,2199000,200000,9,"Cấu hình Điện thoại Xiaomi Redmi 9A Màn hình: IPS LCD6.53""HD+Hệ điều hành: Android 10Camera sau: 13 MPCamera trước: 5 MPChip: MediaTek Helio G25RAM: 2 GBBộ nhớ trong: 32 GBSIM: 2 Nano SIMHỗ t...",0.0,available,Xiaomi,https://tiki.vn/product-p172329599.html?spid=172330313
Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,72310420,3490000,3490000,0,0,"Máy tính bảng Vankyo MatrixPad S30 Hiệu suất hoạt động mạnh mẽBộ vi xử lý 8 nhân có tần số lên đến 1,6 GHz và RAM 3 GB mang lại hiệu năng mạnh mẽ hơn, cho phép bạn chuyển đổi liên tục gi...",4.0,available,Vankyo,https://tiki.vn/product-p72310420.html?spid=72310421
Điện thoại Tecno Pop 5 LTE (2GB/32GB) - Hàng chính hãng,185931194,1999000,2399000,400000,17,"Đem lại trải nghiệm tối đa với mức chi phí tối thiểu, Tecno POP 5 thực sự vượt xa mọi đối thủ cùng tầm giá trên mọi khía cạnh, từ thiết kế cho đến cấu hình, màn hình và trải nghiệm pin. Cụm camera với...",4.0,available,Tecno,https://tiki.vn/product-p185931194.html?spid=185931196
Điện thoại OPPO Reno8 4G (8GB/256GB) - Hàng chính hãng ,195352781,8690000,8990000,300000,3,ĐIỆN THOẠI OPPO RENO8 4G(8GB/256GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các TTBH OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Tính năn...,0.0,available,OPPO,https://tiki.vn/product-p195352781.html?spid=195352783
Điện Thoại Vivo V25 5G 2022 (8GB/128GB) - Hàng Chính Hãng,198203859,9355000,10490000,1135000,11,...,0.0,available,Vivo,https://tiki.vn/product-p198203859.html?spid=198203862
Combo Máy Đọc Sách Kindle Paperwhite Gen 10 (8GB - Màu Đen) và Bao da WELL BEGUN - Hàng nhập khẩu,11217956,3050000,3050000,0,0,"Kindle Paperwhite Gen 10 - 2019 vừa được ra mắt sau một chu kỳ dài hơn 3 năm và nó có màn hình phẳng, chống thấm nước và Bluetooth. Đây là Kindle Paperwhite đầu tiên có tích hợp Audiobook Audible, ch...",4.8,available,Kindle,https://tiki.vn/product-p11217956.html?spid=11217958
